unique_gene_callers_id	ko_id
Ramli-Leaf400.3521	K07462
Ramli-Leaf400.3388	K01971
Ramli-Leaf400.1330	K01591
Ramli-Leaf400.3102	K00331
Ramli-Leaf400.2362	K02045
Ramli-Leaf400.3215	K00626
Ramli-Leaf400.3796	K00970
Ramli-Leaf400.3200	K03719
Ramli-Leaf400.135	K01692
Ramli-Leaf400.3983	K01925
Ramli-Leaf400.828	K03699
Ramli-Leaf400.1706
Ramli-Leaf400.2367	K03578
Ramli-Leaf400.1453	K03217
Ramli-Leaf400.3008	K09933
Ramli-Leaf400.2617	K00058
Ramli-Leaf400.3007	K03269
Ramli-Leaf400.250
Ramli-Leaf400.1272	K03743
Ramli-Leaf400.3412	K02666
Ramli-Leaf400.3876	K00059
Ramli-Leaf400.241
Ramli-Leaf400.2644
Ramli-Leaf400.467
Ramli-Leaf400.3923	K02888
Ramli-Leaf400.1354	K00077
Ramli-Leaf400.329
Ramli-Leaf400.1	K03073
Ramli-Leaf400.3413	K00891
Ramli-Leaf400.160	K02825
Ramli-Leaf400.3897	K08082
Ramli-Leaf400.1601	K03655
Ramli-Leaf400.3390
Ramli-Leaf400.3407	K05366
Ramli-Leaf400.2651
Ramli-Leaf400.253	K07152
Ramli-Leaf400.2835	K01890
Ramli-Leaf400.4157	K00883
Ramli-Leaf400.4343	K07638
Ramli-Leaf400.777	K21344
Ramli-Leaf400.3522
Ramli-Leaf400.322	K11963
Ramli-Leaf400.2493	K13896
Ramli-Leaf400.3999	K03733
Ramli-Leaf400.4430	K15987
Ramli-Leaf400.11
Ramli-Leaf400.2139
Ramli-Leaf400.1112
Ramli-Leaf400.755	K07712
Ramli-Leaf400.1071
Ramli-Leaf400.1511	K12132
Ramli-Leaf400.3187	K03687
Ramli-Leaf400.4040
Ramli-Leaf400.799	K02018
Ramli-Leaf400.4374	K01956
Ramli-Leaf400.2926
Ramli-Leaf400.1301	K00215
Ramli-Leaf400.455	K22130
Ramli-Leaf400.1426
Ramli-Leaf400.1568	K07566
Ramli-Leaf400.2914	K00573
Ramli-Leaf400.1205	K04066
Ramli-Leaf400.3754	K00795
Ramli-Leaf400.3672	K00127
Ramli-Leaf400.2773	K04755
Ramli-Leaf400.147	K05540
Ramli-Leaf400.3618
Ramli-Leaf400.2300	K03722
Ramli-Leaf400.3022	K14652
Ramli-Leaf400.4345
Ramli-Leaf400.2265	K00390
Ramli-Leaf400.1659
Ramli-Leaf400.4332
Ramli-Leaf400.378
Ramli-Leaf400.4400	K03628
Ramli-Leaf400.3745
Ramli-Leaf400.2115	K01256
Ramli-Leaf400.2843
Ramli-Leaf400.3437	K02501
Ramli-Leaf400.3152
Ramli-Leaf400.3758	K01011
Ramli-Leaf400.1348	K00151
Ramli-Leaf400.2583
Ramli-Leaf400.80	K01997
Ramli-Leaf400.260	K03110
Ramli-Leaf400.3164	K06175
Ramli-Leaf400.3095	K00338
Ramli-Leaf400.764	K06183
Ramli-Leaf400.1307
Ramli-Leaf400.2479
Ramli-Leaf400.3433	K00765
Ramli-Leaf400.317	K11959
Ramli-Leaf400.670
Ramli-Leaf400.3959	K05837
Ramli-Leaf400.1586
Ramli-Leaf400.3362
Ramli-Leaf400.4174
Ramli-Leaf400.4051
Ramli-Leaf400.1107	K02890
Ramli-Leaf400.3232	K22209
Ramli-Leaf400.1983	K22209
Ramli-Leaf400.2793	K01966
Ramli-Leaf400.2494	K13895
Ramli-Leaf400.1452	K08998
Ramli-Leaf400.741
Ramli-Leaf400.3221
Ramli-Leaf400.414	K00963
Ramli-Leaf400.3997	K06969
Ramli-Leaf400.3255	K17224
Ramli-Leaf400.1567	K01589
Ramli-Leaf400.2871
Ramli-Leaf400.3039	K06955
Ramli-Leaf400.278	K00919
Ramli-Leaf400.2363	K03611
Ramli-Leaf400.4373	K03437
Ramli-Leaf400.1306	K05808
Ramli-Leaf400.2425	K07305
Ramli-Leaf400.3933	K00620
Ramli-Leaf400.2286
Ramli-Leaf400.4024	K21645
Ramli-Leaf400.2309	K03526
Ramli-Leaf400.2242	K07262
Ramli-Leaf400.1137	K02112
Ramli-Leaf400.2620
Ramli-Leaf400.2592
Ramli-Leaf400.150	K01845
Ramli-Leaf400.2098	K09767
Ramli-Leaf400.1688
Ramli-Leaf400.1350	K01826
Ramli-Leaf400.146
Ramli-Leaf400.2346
Ramli-Leaf400.1726
Ramli-Leaf400.72
Ramli-Leaf400.3590	K05712
Ramli-Leaf400.78	K01999
Ramli-Leaf400.3785
Ramli-Leaf400.794	K03519
Ramli-Leaf400.418	K00930
Ramli-Leaf400.294	K01139
Ramli-Leaf400.2813
Ramli-Leaf400.3560
Ramli-Leaf400.316
Ramli-Leaf400.2440	K07516
Ramli-Leaf400.3905
Ramli-Leaf400.76	K01912
Ramli-Leaf400.3451	K00411
Ramli-Leaf400.1483
Ramli-Leaf400.1318	K07098
Ramli-Leaf400.251	K02259
Ramli-Leaf400.1456	K03455
Ramli-Leaf400.1303	K03711
Ramli-Leaf400.373
Ramli-Leaf400.3429	K01990
Ramli-Leaf400.830
Ramli-Leaf400.4036	K06147
Ramli-Leaf400.3976	K03590
Ramli-Leaf400.3806
Ramli-Leaf400.3812	K01556
Ramli-Leaf400.31	K02461
Ramli-Leaf400.3124	K00363
Ramli-Leaf400.2485
Ramli-Leaf400.736
Ramli-Leaf400.3256	K17223
Ramli-Leaf400.1385
Ramli-Leaf400.3369
Ramli-Leaf400.1662	K07258
Ramli-Leaf400.4093	K00549
Ramli-Leaf400.2748
Ramli-Leaf400.2570
Ramli-Leaf400.2833
Ramli-Leaf400.3833	K09159
Ramli-Leaf400.2301	K05807
Ramli-Leaf400.1054	K01607
Ramli-Leaf400.3368
Ramli-Leaf400.431	K21883
Ramli-Leaf400.3303
Ramli-Leaf400.3828	K03710
Ramli-Leaf400.2968	K01997
Ramli-Leaf400.3000	K01962
Ramli-Leaf400.1091
Ramli-Leaf400.3304	K01969
Ramli-Leaf400.1265	K06048
Ramli-Leaf400.2284
Ramli-Leaf400.3977	K03589
Ramli-Leaf400.3653	K00278
Ramli-Leaf400.3331
Ramli-Leaf400.3755	K03602
Ramli-Leaf400.773	K02945
Ramli-Leaf400.2278	K01414
Ramli-Leaf400.230
Ramli-Leaf400.4117
Ramli-Leaf400.4021	K10003
Ramli-Leaf400.44	K06134
Ramli-Leaf400.1361	K00432
Ramli-Leaf400.246
Ramli-Leaf400.332	K06016
Ramli-Leaf400.2304	K06178
Ramli-Leaf400.1445
Ramli-Leaf400.3518	K01494
Ramli-Leaf400.2323
Ramli-Leaf400.3453	K00413
Ramli-Leaf400.4398
Ramli-Leaf400.3147
Ramli-Leaf400.1721	K05589
Ramli-Leaf400.3964	K01147
Ramli-Leaf400.1315	K00325
Ramli-Leaf400.3378
Ramli-Leaf400.3021	K00793
Ramli-Leaf400.162	K01465
Ramli-Leaf400.4000	K09921
Ramli-Leaf400.4395	K07657
Ramli-Leaf400.416	K00523
Ramli-Leaf400.3394	K02517
Ramli-Leaf400.2454	K06959
Ramli-Leaf400.2244	K21420
Ramli-Leaf400.2500
Ramli-Leaf400.3185	K03772
Ramli-Leaf400.4380	K02427
Ramli-Leaf400.1133	K02109
Ramli-Leaf400.2973	K04762
Ramli-Leaf400.4361	K02838
Ramli-Leaf400.1204	K07056
Ramli-Leaf400.1728	K01754
Ramli-Leaf400.682
Ramli-Leaf400.52	K02031
Ramli-Leaf400.792	K07161
Ramli-Leaf400.210
Ramli-Leaf400.1703
Ramli-Leaf400.3140
Ramli-Leaf400.1109	K02878
Ramli-Leaf400.2292	K01908
Ramli-Leaf400.1763
Ramli-Leaf400.2626
Ramli-Leaf400.875
Ramli-Leaf400.2329	K07240
Ramli-Leaf400.1422
Ramli-Leaf400.4414	K02051
Ramli-Leaf400.4083
Ramli-Leaf400.2240	K17103
Ramli-Leaf400.108	K09695
Ramli-Leaf400.2603	K04564
Ramli-Leaf400.136	K15866
Ramli-Leaf400.2189	K03608
Ramli-Leaf400.1573	K21929
Ramli-Leaf400.344
Ramli-Leaf400.1828
Ramli-Leaf400.1047	K07799
Ramli-Leaf400.2138
Ramli-Leaf400.356	K13482
Ramli-Leaf400.2722	K01995
Ramli-Leaf400.2868	K03695
Ramli-Leaf400.298
Ramli-Leaf400.1258	K01091
Ramli-Leaf400.111
Ramli-Leaf400.3341	K15724
Ramli-Leaf400.4131
Ramli-Leaf400.2925	K03703
Ramli-Leaf400.1581	K00822
Ramli-Leaf400.1136	K02115
Ramli-Leaf400.4411	K09747
Ramli-Leaf400.97
Ramli-Leaf400.1615	K02895
Ramli-Leaf400.1277	K06861
Ramli-Leaf400.3556	K01870
Ramli-Leaf400.1681
Ramli-Leaf400.158	K07735
Ramli-Leaf400.2915	K03787
Ramli-Leaf400.2605	K03561
Ramli-Leaf400.1515
Ramli-Leaf400.4435	K06966
Ramli-Leaf400.69	K08295
Ramli-Leaf400.3600
Ramli-Leaf400.3361
Ramli-Leaf400.4349
Ramli-Leaf400.1536	K00982
Ramli-Leaf400.1580
Ramli-Leaf400.3263
Ramli-Leaf400.720	K00666
Ramli-Leaf400.1377	K03654
Ramli-Leaf400.3194
Ramli-Leaf400.3555	K03101
Ramli-Leaf400.4251
Ramli-Leaf400.3916
Ramli-Leaf400.3227	K07246
Ramli-Leaf400.229
Ramli-Leaf400.267	K02433
Ramli-Leaf400.3946	K00856
Ramli-Leaf400.1253	K01620
Ramli-Leaf400.1299	K03560
Ramli-Leaf400.3634
Ramli-Leaf400.702	K11754
Ramli-Leaf400.4397	K03327
Ramli-Leaf400.1734	K06925
Ramli-Leaf400.1602	K04761
Ramli-Leaf400.1570	K07259
Ramli-Leaf400.109	K01613
Ramli-Leaf400.3823
Ramli-Leaf400.3926	K02653
Ramli-Leaf400.757
Ramli-Leaf400.1150	K02433
Ramli-Leaf400.2838	K02916
Ramli-Leaf400.1620	K02881
Ramli-Leaf400.3107	K00962
Ramli-Leaf400.3940	K01995
Ramli-Leaf400.3435	K00817
Ramli-Leaf400.3213	K00906
Ramli-Leaf400.4056
Ramli-Leaf400.3975	K03531
Ramli-Leaf400.4258
Ramli-Leaf400.678
Ramli-Leaf400.1718	K01627
Ramli-Leaf400.2913	K06194
Ramli-Leaf400.3031	K07146
Ramli-Leaf400.3516	K01487
Ramli-Leaf400.4239	K00382
Ramli-Leaf400.107	K09694
Ramli-Leaf400.2814	K05810
Ramli-Leaf400.784
Ramli-Leaf400.1643	K02066
Ramli-Leaf400.3103	K00330
Ramli-Leaf400.2806
Ramli-Leaf400.413
Ramli-Leaf400.113	K02066
Ramli-Leaf400.754	K01142
Ramli-Leaf400.3911	K02492
Ramli-Leaf400.795	K03520
Ramli-Leaf400.656
Ramli-Leaf400.4436	K00901
Ramli-Leaf400.4103	K07180
Ramli-Leaf400.3874	K09458
Ramli-Leaf400.4348	K00019
Ramli-Leaf400.1313	K01243
Ramli-Leaf400.2969	K01996
Ramli-Leaf400.1113
Ramli-Leaf400.2140
Ramli-Leaf400.3862	K03474
Ramli-Leaf400.2	K02601
Ramli-Leaf400.4075	K02020
Ramli-Leaf400.1274
Ramli-Leaf400.2794	K07588
Ramli-Leaf400.3209
Ramli-Leaf400.651	K07304
Ramli-Leaf400.2435	K01995
Ramli-Leaf400.1559	K00927
Ramli-Leaf400.3924	K02523
Ramli-Leaf400.1548	K03072
Ramli-Leaf400.1731
Ramli-Leaf400.83
Ramli-Leaf400.1523	K08972
Ramli-Leaf400.1341
Ramli-Leaf400.3881	K07040
Ramli-Leaf400.3666
Ramli-Leaf400.4319	K03672
Ramli-Leaf400.3106	K00344
Ramli-Leaf400.2815
Ramli-Leaf400.2496	K13893
Ramli-Leaf400.1673	K20035
Ramli-Leaf400.3898	K01755
Ramli-Leaf400.3155
Ramli-Leaf400.2957	K01358
Ramli-Leaf400.140
Ramli-Leaf400.3003
Ramli-Leaf400.3125	K00372
Ramli-Leaf400.1451	K03536
Ramli-Leaf400.2373
Ramli-Leaf400.834
Ramli-Leaf400.1454	K03650
Ramli-Leaf400.2946	K02316
Ramli-Leaf400.4158	K01631
Ramli-Leaf400.3379	K00820
Ramli-Leaf400.1283
Ramli-Leaf400.782
Ramli-Leaf400.2488	K02834
Ramli-Leaf400.3934
Ramli-Leaf400.4383	K03431
Ramli-Leaf400.40	K01754
Ramli-Leaf400.3661	K01874
Ramli-Leaf400.4085	K01995
Ramli-Leaf400.4422
Ramli-Leaf400.1468	K07240
Ramli-Leaf400.2296	K06916
Ramli-Leaf400.1111	K02961
Ramli-Leaf400.3071	K03975
Ramli-Leaf400.2455
Ramli-Leaf400.3671
Ramli-Leaf400.1135	K02111
Ramli-Leaf400.3324
Ramli-Leaf400.2944
Ramli-Leaf400.2310	K01892
Ramli-Leaf400.3995	K06204
Ramli-Leaf400.1584
Ramli-Leaf400.2717
Ramli-Leaf400.1730	K04763
Ramli-Leaf400.3890	K02496
Ramli-Leaf400.6	K02935
Ramli-Leaf400.3397	K03978
Ramli-Leaf400.1684	K22452
Ramli-Leaf400.1644	K02065
Ramli-Leaf400.3598	K05814
Ramli-Leaf400.295	K03060
Ramli-Leaf400.1522
Ramli-Leaf400.3867	K03100
Ramli-Leaf400.49
Ramli-Leaf400.1547	K03210
Ramli-Leaf400.3742	K05773
Ramli-Leaf400.4089	K01999
Ramli-Leaf400.1668
Ramli-Leaf400.1578
Ramli-Leaf400.1421	K03496
Ramli-Leaf400.1530
Ramli-Leaf400.701	K03749
Ramli-Leaf400.3609
Ramli-Leaf400.3922	K02899
Ramli-Leaf400.429
Ramli-Leaf400.703
Ramli-Leaf400.3104	K03075
Ramli-Leaf400.2361	K02047
Ramli-Leaf400.4360	K09903
Ramli-Leaf400.3144	K03555
Ramli-Leaf400.1252
Ramli-Leaf400.1709
Ramli-Leaf400.1477	K09761
Ramli-Leaf400.2960
Ramli-Leaf400.3811	K07130
Ramli-Leaf400.3069	K01028
Ramli-Leaf400.48	K02033
Ramli-Leaf400.4159
Ramli-Leaf400.3530
Ramli-Leaf400.3410	K02664
Ramli-Leaf400.837	K01867
Ramli-Leaf400.4437
Ramli-Leaf400.1336
Ramli-Leaf400.1144	K07019
Ramli-Leaf400.1287
Ramli-Leaf400.1263	K06195
Ramli-Leaf400.3525	K07114
Ramli-Leaf400.1249	K03648
Ramli-Leaf400.2593	K13634
Ramli-Leaf400.3011	K00600
Ramli-Leaf400.4372	K03470
Ramli-Leaf400.417
Ramli-Leaf400.3546	K00344
Ramli-Leaf400.4175
Ramli-Leaf400.688
Ramli-Leaf400.29	K02463
Ramli-Leaf400.1328	K03701
Ramli-Leaf400.3939	K11942
Ramli-Leaf400.759
Ramli-Leaf400.2295	K00382
Ramli-Leaf400.3569	K03466
Ramli-Leaf400.1658	K08973
Ramli-Leaf400.3645	K03676
Ramli-Leaf400.2356	K00481
Ramli-Leaf400.3989	K03438
Ramli-Leaf400.750
Ramli-Leaf400.1297	K03643
Ramli-Leaf400.4057
Ramli-Leaf400.1715	K01520
Ramli-Leaf400.2114	K02836
Ramli-Leaf400.3262
Ramli-Leaf400.1503
Ramli-Leaf400.2381	K09710
Ramli-Leaf400.814
Ramli-Leaf400.186
Ramli-Leaf400.2847	K01652
Ramli-Leaf400.2267	K00381
Ramli-Leaf400.247	K02276
Ramli-Leaf400.3972	K01159
Ramli-Leaf400.4141
Ramli-Leaf400.3941	K01996
Ramli-Leaf400.3348	K07042
Ramli-Leaf400.3336	K07115
Ramli-Leaf400.3877	K00645
Ramli-Leaf400.1081
Ramli-Leaf400.2798
Ramli-Leaf400.3878	K00648
Ramli-Leaf400.3568	K10914
Ramli-Leaf400.118	K00526
Ramli-Leaf400.4381	K03798
Ramli-Leaf400.2133	K07220
Ramli-Leaf400.3439	K02500
Ramli-Leaf400.1198	K02670
Ramli-Leaf400.2280
Ramli-Leaf400.3597	K05815
Ramli-Leaf400.1562	K01923
Ramli-Leaf400.1561	K01624
Ramli-Leaf400.2734
Ramli-Leaf400.1783
Ramli-Leaf400.3578
Ramli-Leaf400.1979
Ramli-Leaf400.3145	K07395
Ramli-Leaf400.2711
Ramli-Leaf400.3932	K06923
Ramli-Leaf400.2836	K01889
Ramli-Leaf400.3837	K00052
Ramli-Leaf400.7	K03043
Ramli-Leaf400.4399	K02909
Ramli-Leaf400.664	K02841
Ramli-Leaf400.3843	K01695
Ramli-Leaf400.2036
Ramli-Leaf400.275	K01056
Ramli-Leaf400.1202	K03271
Ramli-Leaf400.2394	K11085
Ramli-Leaf400.976
Ramli-Leaf400.1588	K00697
Ramli-Leaf400.3908	K00472
Ramli-Leaf400.3889	K02498
Ramli-Leaf400.2355
Ramli-Leaf400.125	K03106
Ramli-Leaf400.1656
Ramli-Leaf400.262	K07263
Ramli-Leaf400.2490	K02600
Ramli-Leaf400.285	K03631
Ramli-Leaf400.2931
Ramli-Leaf400.2791	K01759
Ramli-Leaf400.2283	K00627
Ramli-Leaf400.4264
Ramli-Leaf400.4038
Ramli-Leaf400.1148	K03569
Ramli-Leaf400.345	K00180
Ramli-Leaf400.1664	K02992
Ramli-Leaf400.1275	K07444
Ramli-Leaf400.835
Ramli-Leaf400.3778
Ramli-Leaf400.1713	K03775
Ramli-Leaf400.881	K21948
Ramli-Leaf400.454	K21948
Ramli-Leaf400.3527	K03924
Ramli-Leaf400.1613	K00111
Ramli-Leaf400.752	K00560
Ramli-Leaf400.3819	K00831
Ramli-Leaf400.3162
Ramli-Leaf400.2966
Ramli-Leaf400.2839	K02520
Ramli-Leaf400.2413
Ramli-Leaf400.4034	K06886
Ramli-Leaf400.2591	K11720
Ramli-Leaf400.3531	K02454
Ramli-Leaf400.1604	K03179
Ramli-Leaf400.3631
Ramli-Leaf400.674
Ramli-Leaf400.3440	K01496
Ramli-Leaf400.3112	K01409
Ramli-Leaf400.2888	K02686
Ramli-Leaf400.706	K03088
Ramli-Leaf400.1596	K09796
Ramli-Leaf400.4334	K01113
Ramli-Leaf400.2403	K06158
Ramli-Leaf400.2588	K02339
Ramli-Leaf400.2714	K15513
Ramli-Leaf400.1139
Ramli-Leaf400.3929	K18778
Ramli-Leaf400.4126	K01821
Ramli-Leaf400.1289	K01920
Ramli-Leaf400.1234
Ramli-Leaf400.1480	K03771
Ramli-Leaf400.263
Ramli-Leaf400.1131	K02108
Ramli-Leaf400.3454	K03599
Ramli-Leaf400.1501	K07649
Ramli-Leaf400.779	K02237
Ramli-Leaf400.1411	K00798
Ramli-Leaf400.228
Ramli-Leaf400.1572	K03789
Ramli-Leaf400.3075	K02003
Ramli-Leaf400.2348
Ramli-Leaf400.1542	K08304
Ramli-Leaf400.2116	K03841
Ramli-Leaf400.103
Ramli-Leaf400.27	K02454
Ramli-Leaf400.1600	K07568
Ramli-Leaf400.3090	K00343
Ramli-Leaf400.152	K02657
Ramli-Leaf400.2586	K01999
Ramli-Leaf400.1481	K02528
Ramli-Leaf400.657	K12340
Ramli-Leaf400.4442	K01653
Ramli-Leaf400.1717	K01937
Ramli-Leaf400.148	K03557
Ramli-Leaf400.3986	K01928
Ramli-Leaf400.3364	K00974
Ramli-Leaf400.4330	K17103
Ramli-Leaf400.1365	K14274
Ramli-Leaf400.3813	K00453
Ramli-Leaf400.330
Ramli-Leaf400.259	K01008
Ramli-Leaf400.1049	K07789
Ramli-Leaf400.2137
Ramli-Leaf400.372
Ramli-Leaf400.3777	K06999
Ramli-Leaf400.3611	K01876
Ramli-Leaf400.3886	K01091
Ramli-Leaf400.3607	K03688
Ramli-Leaf400.410	K00973
Ramli-Leaf400.2037
Ramli-Leaf400.618
Ramli-Leaf400.529
Ramli-Leaf400.1423	K03501
Ramli-Leaf400.2120	K06013
Ramli-Leaf400.3743
Ramli-Leaf400.100
Ramli-Leaf400.151	K00941
Ramli-Leaf400.1196	K06997
Ramli-Leaf400.3426	K04754
Ramli-Leaf400.4022	K10001
Ramli-Leaf400.2879	K14260
Ramli-Leaf400.1200	K00020
Ramli-Leaf400.2917	K03770
Ramli-Leaf400.55	K00036
Ramli-Leaf400.1995	K03717
Ramli-Leaf400.2357	K02624
Ramli-Leaf400.3951
Ramli-Leaf400.3047	K01872
Ramli-Leaf400.1475
Ramli-Leaf400.4340	K03723
Ramli-Leaf400.1142
Ramli-Leaf400.4072	K10221
Ramli-Leaf400.2124
Ramli-Leaf400.4028	K01754
Ramli-Leaf400.1188
Ramli-Leaf400.1134	K02113
Ramli-Leaf400.153	K02658
Ramli-Leaf400.2642	K13796
Ramli-Leaf400.1251	K00766
Ramli-Leaf400.2461	K07082
Ramli-Leaf400.1654	K00799
Ramli-Leaf400.2186	K03554
Ramli-Leaf400.4391	K02037
Ramli-Leaf400.639	K17686
Ramli-Leaf400.4130	K02204
Ramli-Leaf400.743
Ramli-Leaf400.1138	K02114
Ramli-Leaf400.3226
Ramli-Leaf400.4069	K10219
Ramli-Leaf400.3953	K02558
Ramli-Leaf400.4136
Ramli-Leaf400.4208	K02609
Ramli-Leaf400.4424	K03752
Ramli-Leaf400.248
Ramli-Leaf400.2606	K03559
Ramli-Leaf400.1053	K10773
Ramli-Leaf400.595	K03585
Ramli-Leaf400.4272
Ramli-Leaf400.1729
Ramli-Leaf400.3679	K02004
Ramli-Leaf400.3567	K00384
Ramli-Leaf400.3846	K07157
Ramli-Leaf400.3864	K03595
Ramli-Leaf400.3068	K01029
Ramli-Leaf400.1712	K18850
Ramli-Leaf400.1645	K02067
Ramli-Leaf400.2952	K01676
Ramli-Leaf400.98
Ramli-Leaf400.2784	K03616
Ramli-Leaf400.3591
Ramli-Leaf400.286	K00858
Ramli-Leaf400.3351	K03551
Ramli-Leaf400.731	K02437
Ramli-Leaf400.3974	K02535
Ramli-Leaf400.3882	K06287
Ramli-Leaf400.3604	K03183
Ramli-Leaf400.3985	K01929
Ramli-Leaf400.3509
Ramli-Leaf400.3326
Ramli-Leaf400.707	K09913
Ramli-Leaf400.3338	K02996
Ramli-Leaf400.3912	K02835
Ramli-Leaf400.1565	K05838
Ramli-Leaf400.1409
Ramli-Leaf400.3860	K01207
Ramli-Leaf400.673
Ramli-Leaf400.2947	K03086
Ramli-Leaf400.1201
Ramli-Leaf400.1502	K02483
Ramli-Leaf400.3844	K01963
Ramli-Leaf400.2949	K01679
Ramli-Leaf400.155	K02660
Ramli-Leaf400.2783	K05973
Ramli-Leaf400.361	K02057
Ramli-Leaf400.3070
Ramli-Leaf400.2417	K00990
Ramli-Leaf400.1621	K02988
Ramli-Leaf400.4033
Ramli-Leaf400.3099	K00334
Ramli-Leaf400.3917	K01881
Ramli-Leaf400.3206	K03273
Ramli-Leaf400.1484	K01167
Ramli-Leaf400.159	K07447
Ramli-Leaf400.4378
Ramli-Leaf400.3421	K00265
Ramli-Leaf400.4354
Ramli-Leaf400.2964	K20862
Ramli-Leaf400.1125
Ramli-Leaf400.2775	K04082
Ramli-Leaf400.700	K03558
Ramli-Leaf400.3595	K01126
Ramli-Leaf400.1396
Ramli-Leaf400.1304	K06023
Ramli-Leaf400.1552	K04096
Ramli-Leaf400.293	K04760
Ramli-Leaf400.1228	K05825
Ramli-Leaf400.1102	K02906
Ramli-Leaf400.2970	K01995
Ramli-Leaf400.2650
Ramli-Leaf400.3097	K00336
Ramli-Leaf400.1116
Ramli-Leaf400.2318	K09937
Ramli-Leaf400.3577
Ramli-Leaf400.4116
Ramli-Leaf400.2321	K07101
Ramli-Leaf400.2266
Ramli-Leaf400.291
Ramli-Leaf400.1292	K01919
Ramli-Leaf400.2330	K07240
Ramli-Leaf400.362	K02057
Ramli-Leaf400.3149	K06153
Ramli-Leaf400.1351	K02509
Ramli-Leaf400.369	K01438
Ramli-Leaf400.3885
Ramli-Leaf400.3024	K03625
Ramli-Leaf400.4058
Ramli-Leaf400.296	K00942
Ramli-Leaf400.4143	K00812
Ramli-Leaf400.16	K00812
Ramli-Leaf400.2181	K00812
Ramli-Leaf400.2380	K00969
Ramli-Leaf400.4156	K13875
Ramli-Leaf400.2263	K00956
Ramli-Leaf400.1239	K01470
Ramli-Leaf400.4084	K01996
Ramli-Leaf400.141	K03981
Ramli-Leaf400.1660
Ramli-Leaf400.1702	K02622
Ramli-Leaf400.3123	K00362
Ramli-Leaf400.3183
Ramli-Leaf400.2853
Ramli-Leaf400.3020	K11752
Ramli-Leaf400.2016	K00830
Ramli-Leaf400.1030	K00830
Ramli-Leaf400.2216	K07007
Ramli-Leaf400.3646	K03071
Ramli-Leaf400.687
Ramli-Leaf400.4412	K06187
Ramli-Leaf400.3632
Ramli-Leaf400.3612	K08310
Ramli-Leaf400.3655
Ramli-Leaf400.337	K07402
Ramli-Leaf400.3948	K02687
Ramli-Leaf400.1014	K01998
Ramli-Leaf400.2293	K00164
Ramli-Leaf400.2954
Ramli-Leaf400.2271	K02048
Ramli-Leaf400.3664
Ramli-Leaf400.318	K11960
Ramli-Leaf400.268	K02035
Ramli-Leaf400.377
Ramli-Leaf400.852
Ramli-Leaf400.407	K12339
Ramli-Leaf400.3845	K02221
Ramli-Leaf400.1264
Ramli-Leaf400.774	K05788
Ramli-Leaf400.335	K07127
Ramli-Leaf400.681
Ramli-Leaf400.699	K00764
Ramli-Leaf400.4382	K00796
Ramli-Leaf400.4419	K03469
Ramli-Leaf400.1512	K20074
Ramli-Leaf400.4	K02863
Ramli-Leaf400.2311
Ramli-Leaf400.1599	K00773
Ramli-Leaf400.336
Ramli-Leaf400.3903	K02346
Ramli-Leaf400.3427	K07323
Ramli-Leaf400.1627	K02952
Ramli-Leaf400.753	K00287
Ramli-Leaf400.1392	K03520
Ramli-Leaf400.3447
Ramli-Leaf400.3879	K03621
Ramli-Leaf400.1410
Ramli-Leaf400.3138	K02533
Ramli-Leaf400.1491	K00615
Ramli-Leaf400.4186
Ramli-Leaf400.3978	K01921
Ramli-Leaf400.2314	K03666
Ramli-Leaf400.2780	K03702
Ramli-Leaf400.1326	K03111
Ramli-Leaf400.2716
Ramli-Leaf400.1344	K04485
Ramli-Leaf400.1545
Ramli-Leaf400.4366	K07277
Ramli-Leaf400.2776	K13628
Ramli-Leaf400.2497	K00208
Ramli-Leaf400.2622
Ramli-Leaf400.1285	K01638
Ramli-Leaf400.2476	K00088
Ramli-Leaf400.3353
Ramli-Leaf400.1782	K07152
Ramli-Leaf400.2733	K07152
Ramli-Leaf400.1980	K07152
Ramli-Leaf400.3579	K07152
Ramli-Leaf400.1311	K03284
Ramli-Leaf400.3826	K01644
Ramli-Leaf400.3913	K02493
Ramli-Leaf400.3246
Ramli-Leaf400.2873	K03635
Ramli-Leaf400.3570	K03634
Ramli-Leaf400.3443	K02503
Ramli-Leaf400.3001	K01247
Ramli-Leaf400.3417	K09941
Ramli-Leaf400.171	K02029
Ramli-Leaf400.846	K02029
Ramli-Leaf400.3515	K02058
Ramli-Leaf400.308	K03188
Ramli-Leaf400.2325	K10804
Ramli-Leaf400.2187	K03610
Ramli-Leaf400.1716	K13038
Ramli-Leaf400.2434	K01998
Ramli-Leaf400.3409	K02663
Ramli-Leaf400.3674	K02379
Ramli-Leaf400.4341	K00991
Ramli-Leaf400.1707	K01714
Ramli-Leaf400.1906
Ramli-Leaf400.3197	K10914
Ramli-Leaf400.3753	K01662
Ramli-Leaf400.121	K02667
Ramli-Leaf400.2446
Ramli-Leaf400.3135	K09889
Ramli-Leaf400.3798	K10763
Ramli-Leaf400.2128	K02959
Ramli-Leaf400.2895	K09773
Ramli-Leaf400.133	K06168
Ramli-Leaf400.2876	K03753
Ramli-Leaf400.1424	K03495
Ramli-Leaf400.3035
Ramli-Leaf400.3342	K09001
Ramli-Leaf400.75
Ramli-Leaf400.1984
Ramli-Leaf400.3403	K17247
Ramli-Leaf400.252	K02257
Ramli-Leaf400.1130	K02116
Ramli-Leaf400.725
Ramli-Leaf400.3563	K03500
Ramli-Leaf400.57	K01810
