unique_gene_callers_id	ko_id
Ramli-5-10.1778	K02890
Ramli-5-10.4208	K01966
Ramli-5-10.4390	K13895
Ramli-5-10.2099	K08998
Ramli-5-10.3826
Ramli-5-10.2461
Ramli-5-10.867	K00963
Ramli-5-10.3444	K06969
Ramli-5-10.763	K17224
Ramli-5-10.1905	K01589
Ramli-5-10.3316
Ramli-5-10.3901	K06955
Ramli-5-10.1509	K00919
Ramli-5-10.4347	K03611
Ramli-5-10.2264	K05808
Ramli-5-10.4515	K07305
Ramli-5-10.744	K00620
Ramli-5-10.4252
Ramli-5-10.3428	K21645
Ramli-5-10.4273	K03526
Ramli-5-10.61	K07262
Ramli-5-10.1747	K02112
Ramli-5-10.19
Ramli-5-10.4356
Ramli-5-10.1583	K01845
Ramli-5-10.3142	K09767
Ramli-5-10.392
Ramli-5-10.2208	K01826
Ramli-5-10.1587
Ramli-5-10.4317
Ramli-5-10.450
Ramli-5-10.1635
Ramli-5-10.859	K05712
Ramli-5-10.1641	K01999
Ramli-5-10.588
Ramli-5-10.3509	K03519
Ramli-5-10.2906	K00930
Ramli-5-10.1079	K01139
Ramli-5-10.4181
Ramli-5-10.903
Ramli-5-10.1058
Ramli-5-10.4506	K07516
Ramli-5-10.713
Ramli-5-10.1639	K01912
Ramli-5-10.2846	K00411
Ramli-5-10.2029
Ramli-5-10.4477
Ramli-5-10.3282
Ramli-5-10.1493
Ramli-5-10.3321
Ramli-5-10.2250	K07098
Ramli-5-10.1537	K02259
Ramli-5-10.2092	K03455
Ramli-5-10.2267	K03711
Ramli-5-10.2866
Ramli-5-10.2823	K01990
Ramli-5-10.3060
Ramli-5-10.2961	K06147
Ramli-5-10.3463	K03590
Ramli-5-10.609
Ramli-5-10.614	K01556
Ramli-5-10.2346	K02461
Ramli-5-10.520	K00363
Ramli-5-10.4398
Ramli-5-10.764	K17223
Ramli-5-10.2172
Ramli-5-10.2579
Ramli-5-10.1790	K07258
Ramli-5-10.3930	K00549
Ramli-5-10.4092
Ramli-5-10.4169
Ramli-5-10.637	K09159
Ramli-5-10.4264	K05807
Ramli-5-10.3841	K01607
Ramli-5-10.2576
Ramli-5-10.2927	K21883
Ramli-5-10.2478
Ramli-5-10.629	K03710
Ramli-5-10.308	K01997
Ramli-5-10.339	K01962
Ramli-5-10.3999
Ramli-5-10.2479	K01969
Ramli-5-10.2308	K06048
Ramli-5-10.4250
Ramli-5-10.3462	K03589
Ramli-5-10.3391	K00278
Ramli-5-10.2514
Ramli-5-10.3732	K03602
Ramli-5-10.3763	K02945
Ramli-5-10.4241	K01414
Ramli-5-10.1558
Ramli-5-10.4235
Ramli-5-10.3430	K10003
Ramli-5-10.2355	K06134
Ramli-5-10.2198	K00432
Ramli-5-10.1542
Ramli-5-10.1041	K06016
Ramli-5-10.4268	K06178
Ramli-5-10.2124
Ramli-5-10.938	K01494
Ramli-5-10.4288
Ramli-5-10.2848	K00413
Ramli-5-10.111
Ramli-5-10.542
Ramli-5-10.445	K05589
Ramli-5-10.829	K01147
Ramli-5-10.2062	K00325
Ramli-5-10.2584
Ramli-5-10.3921	K00793
Ramli-5-10.1572	K01465
Ramli-5-10.3441	K09921
Ramli-5-10.114	K07657
Ramli-5-10.872	K00523
Ramli-5-10.2768	K02517
Ramli-5-10.4493	K06959
Ramli-5-10.59	K21420
Ramli-5-10.4382
Ramli-5-10.368	K03772
Ramli-5-10.320	K04762
Ramli-5-10.149	K02838
Ramli-5-10.466	K01754
Ramli-5-10.3308
Ramli-5-10.2361	K02031
Ramli-5-10.3511	K07161
Ramli-5-10.1112
Ramli-5-10.425
Ramli-5-10.535
Ramli-5-10.1776	K02878
Ramli-5-10.4255	K01908
Ramli-5-10.4299	K07240
Ramli-5-10.2151
Ramli-5-10.98	K02051
Ramli-5-10.3940
Ramli-5-10.64	K17103
Ramli-5-10.1697	K09695
Ramli-5-10.2	K04564
Ramli-5-10.1602	K15866
Ramli-5-10.2129	K03608
Ramli-5-10.1899	K21929
Ramli-5-10.1019
Ramli-5-10.221	K07799
Ramli-5-10.3543
Ramli-5-10.971	K13482
Ramli-5-10.38	K01995
Ramli-5-10.4140	K03695
Ramli-5-10.1073
Ramli-5-10.2314	K01091
Ramli-5-10.1700
Ramli-5-10.2530	K15724
Ramli-5-10.3685
Ramli-5-10.4038	K03703
Ramli-5-10.1887	K00822
Ramli-5-10.1748	K02115
Ramli-5-10.2120	K06920
Ramli-5-10.101	K09747
Ramli-5-10.1661
Ramli-5-10.1848	K02895
Ramli-5-10.2297	K06861
Ramli-5-10.908	K01870
Ramli-5-10.382
Ramli-5-10.1576	K07735
Ramli-5-10.4046	K03787
Ramli-5-10.4	K03561
Ramli-5-10.1966
Ramli-5-10.73	K06966
Ramli-5-10.1632	K08295
Ramli-5-10.849
Ramli-5-10.2569
Ramli-5-10.170
Ramli-5-10.1933	K00982
Ramli-5-10.1888
Ramli-5-10.772
Ramli-5-10.3533	K00666
Ramli-5-10.2184	K03654
Ramli-5-10.2429
Ramli-5-10.909	K03101
Ramli-5-10.409
Ramli-5-10.723
Ramli-5-10.4464	K07246
Ramli-5-10.1559
Ramli-5-10.1520	K02433
Ramli-5-10.812	K00856
Ramli-5-10.2318	K01620
Ramli-5-10.2271	K03560
Ramli-5-10.3370
Ramli-5-10.3160	K11754
Ramli-5-10.112	K03327
Ramli-5-10.457	K06925
Ramli-5-10.1854	K04761
Ramli-5-10.1902	K07259
Ramli-5-10.1698	K01613
Ramli-5-10.622
Ramli-5-10.737	K02653
Ramli-5-10.3796
Ramli-5-10.1732	K02433
Ramli-5-10.4164	K02916
Ramli-5-10.1843	K02881
Ramli-5-10.501	K00962
Ramli-5-10.806	K01995
Ramli-5-10.2829	K00817
Ramli-5-10.2451	K00906
Ramli-5-10.2931
Ramli-5-10.3464	K03531
Ramli-5-10.442	K01627
Ramli-5-10.4048	K06194
Ramli-5-10.3911	K07146
Ramli-5-10.940	K01487
Ramli-5-10.413	K00382
Ramli-5-10.2631	K00382
Ramli-5-10.1696	K09694
Ramli-5-10.4180	K05810
Ramli-5-10.3752
Ramli-5-10.1807	K02066
Ramli-5-10.497	K00330
Ramli-5-10.4189
Ramli-5-10.868
Ramli-5-10.1703	K02066
Ramli-5-10.3814	K01142
Ramli-5-10.718	K02492
Ramli-5-10.3508	K03520
Ramli-5-10.3470
Ramli-5-10.72	K00901
Ramli-5-10.358	K07180
Ramli-5-10.686	K09458
Ramli-5-10.171	K00019
Ramli-5-10.2259	K01243
Ramli-5-10.309	K01996
Ramli-5-10.1772
Ramli-5-10.3540
Ramli-5-10.2325	K02601
Ramli-5-10.3943	K02020
Ramli-5-10.2300
Ramli-5-10.4207	K07588
Ramli-5-10.2447
Ramli-5-10.3475	K07304
Ramli-5-10.4508	K01995
Ramli-5-10.1911	K00927
Ramli-5-10.731	K02523
Ramli-5-10.1923	K03072
Ramli-5-10.454
Ramli-5-10.1646
Ramli-5-10.1947	K08972
Ramli-5-10.2217
Ramli-5-10.693	K07040
Ramli-5-10.3407
Ramli-5-10.189	K03672
Ramli-5-10.500	K00344
Ramli-5-10.4179
Ramli-5-10.4388	K13893
Ramli-5-10.377	K20035
Ramli-5-10.709	K01755
Ramli-5-10.549
Ramli-5-10.296	K01358
Ramli-5-10.1595
Ramli-5-10.342
Ramli-5-10.521	K00372
Ramli-5-10.2100	K03536
Ramli-5-10.4578
Ramli-5-10.3053
Ramli-5-10.2096	K03650
Ramli-5-10.4020	K02316
Ramli-5-10.3516	K01631
Ramli-5-10.2585	K00820
Ramli-5-10.2291
Ramli-5-10.3754
Ramli-5-10.4395	K02834
Ramli-5-10.745
Ramli-5-10.128	K03431
Ramli-5-10.2353	K01754
Ramli-5-10.3399	K01874
Ramli-5-10.3938	K01995
Ramli-5-10.3488	K01995
Ramli-5-10.973
Ramli-5-10.2045	K07240
Ramli-5-10.4259	K06916
Ramli-5-10.1774	K02961
Ramli-5-10.459	K03975
Ramli-5-10.4492
Ramli-5-10.3412
Ramli-5-10.1749	K02111
Ramli-5-10.2509
Ramli-5-10.4274	K01892
Ramli-5-10.3446	K06204
Ramli-5-10.1878
Ramli-5-10.33
Ramli-5-10.453	K04763
Ramli-5-10.702	K02496
Ramli-5-10.2329	K02935
Ramli-5-10.2771	K03978
Ramli-5-10.385	K22452
Ramli-5-10.1806	K02065
Ramli-5-10.851	K05814
Ramli-5-10.1077	K03060
Ramli-5-10.1948
Ramli-5-10.679	K03100
Ramli-5-10.2358
Ramli-5-10.1924	K03210
Ramli-5-10.3750	K05773
Ramli-5-10.3935	K01999
Ramli-5-10.3491	K01999
Ramli-5-10.375
Ramli-5-10.1891
Ramli-5-10.2152	K03496
Ramli-5-10.1938
Ramli-5-10.3161	K03749
Ramli-5-10.839
Ramli-5-10.729	K02899
Ramli-5-10.2924
Ramli-5-10.2118
Ramli-5-10.498	K03075
Ramli-5-10.4345	K02047
Ramli-5-10.150	K09903
Ramli-5-10.539	K03555
Ramli-5-10.2319
Ramli-5-10.431
Ramli-5-10.2035	K09761
Ramli-5-10.299
Ramli-5-10.613	K07130
Ramli-5-10.3843	K01028
Ramli-5-10.2357	K02033
Ramli-5-10.3515
Ramli-5-10.924
Ramli-5-10.2803	K02664
Ramli-5-10.3050	K01867
Ramli-5-10.71
Ramli-5-10.2219
Ramli-5-10.1738	K07019
Ramli-5-10.2281
Ramli-5-10.2310	K06195
Ramli-5-10.929	K07114
Ramli-5-10.2322	K03648
Ramli-5-10.4355	K13634
Ramli-5-10.349	K00600
Ramli-5-10.138	K03470
Ramli-5-10.871
Ramli-5-10.913	K00344
Ramli-5-10.3505
Ramli-5-10.3354
Ramli-5-10.2344	K02463
Ramli-5-10.2231	K03701
Ramli-5-10.749	K11942
Ramli-5-10.3794
Ramli-5-10.4258	K00382
Ramli-5-10.882	K03466
Ramli-5-10.1794	K08973
Ramli-5-10.3380	K03676
Ramli-5-10.4341	K00481
Ramli-5-10.3451	K03438
Ramli-5-10.3819
Ramli-5-10.2273	K03643
Ramli-5-10.2930
Ramli-5-10.439	K01520
Ramli-5-10.3125	K02836
Ramli-5-10.771
Ramli-5-10.1978
Ramli-5-10.4571	K09710
Ramli-5-10.3866
Ramli-5-10.2164
Ramli-5-10.4156	K01652
Ramli-5-10.46	K00381
Ramli-5-10.1541	K02276
Ramli-5-10.836	K01159
Ramli-5-10.3522
Ramli-5-10.807	K01996
Ramli-5-10.2537	K07042
Ramli-5-10.2525	K07115
Ramli-5-10.689	K00645
Ramli-5-10.206
Ramli-5-10.4205
Ramli-5-10.690	K00648
Ramli-5-10.883	K10914
Ramli-5-10.1707	K00526
Ramli-5-10.130	K03798
Ramli-5-10.3548	K07220
Ramli-5-10.2833	K02500
Ramli-5-10.2393	K02670
Ramli-5-10.4246
Ramli-5-10.852	K05815
Ramli-5-10.1908	K01923
Ramli-5-10.1909	K01624
Ramli-5-10.540	K07395
Ramli-5-10.3535
Ramli-5-10.743	K06923
Ramli-5-10.4166	K01889
Ramli-5-10.646	K00052
Ramli-5-10.2330	K03043
Ramli-5-10.110	K02909
Ramli-5-10.3467	K02841
Ramli-5-10.652	K01695
Ramli-5-10.4339
Ramli-5-10.1512	K01056
Ramli-5-10.2397	K03271
Ramli-5-10.4565	K11085
Ramli-5-10.1298
Ramli-5-10.1871	K00697
Ramli-5-10.716	K00472
Ramli-5-10.701	K02498
Ramli-5-10.4336
Ramli-5-10.1714	K03106
Ramli-5-10.1796
Ramli-5-10.1525	K07263
Ramli-5-10.4393	K02600
Ramli-5-10.1502	K03631
Ramli-5-10.4032
Ramli-5-10.4212	K01759
Ramli-5-10.4249	K00627
Ramli-5-10.2853
Ramli-5-10.2952
Ramli-5-10.1734	K03569
Ramli-5-10.1018	K00180
Ramli-5-10.1788	K02992
Ramli-5-10.2299	K07444
Ramli-5-10.3052
Ramli-5-10.584
Ramli-5-10.435	K03775
Ramli-5-10.927	K03924
Ramli-5-10.1850	K00111
Ramli-5-10.3817	K00560
Ramli-5-10.619	K00831
Ramli-5-10.1240
Ramli-5-10.305
Ramli-5-10.4163	K02520
Ramli-5-10.4529
Ramli-5-10.3417	K06886
Ramli-5-10.4357	K11720
Ramli-5-10.923	K02454
Ramli-5-10.1852	K03179
Ramli-5-10.3367
Ramli-5-10.3341
Ramli-5-10.2834	K01496
Ramli-5-10.508	K01409
Ramli-5-10.4077	K02686
Ramli-5-10.2742	K03088
Ramli-5-10.1866	K09796
Ramli-5-10.181	K01113
Ramli-5-10.4540	K06158
Ramli-5-10.4360	K02339
Ramli-5-10.30	K15513
Ramli-5-10.1743
Ramli-5-10.740	K18778
Ramli-5-10.1136	K01821
Ramli-5-10.2280	K01920
Ramli-5-10.2416
Ramli-5-10.2032	K03771
Ramli-5-10.1524
Ramli-5-10.1753	K02108
Ramli-5-10.2849	K03599
Ramli-5-10.1980	K07649
Ramli-5-10.3757	K02237
Ramli-5-10.2158	K00798
Ramli-5-10.1560
Ramli-5-10.1900	K03789
Ramli-5-10.3655
Ramli-5-10.106
Ramli-5-10.3653
Ramli-5-10.999
Ramli-5-10.464	K02003
Ramli-5-10.4319
Ramli-5-10.1927	K08304
Ramli-5-10.3123	K03841
Ramli-5-10.1689
Ramli-5-10.2342	K02454
Ramli-5-10.1856	K07568
Ramli-5-10.484	K00343
Ramli-5-10.1581	K02657
Ramli-5-10.4362	K01999
Ramli-5-10.2031	K02528
Ramli-5-10.3469	K12340
Ramli-5-10.66	K01653
Ramli-5-10.441	K01937
Ramli-5-10.1585	K03557
Ramli-5-10.3454	K01928
Ramli-5-10.2572	K00974
Ramli-5-10.187	K17103
Ramli-5-10.2195	K14274
Ramli-5-10.615	K00453
Ramli-5-10.1042
Ramli-5-10.1528	K01008
Ramli-5-10.219	K07789
Ramli-5-10.3544
Ramli-5-10.2865
Ramli-5-10.583	K06999
Ramli-5-10.837	K01876
Ramli-5-10.698	K01091
Ramli-5-10.841	K03688
Ramli-5-10.863	K00973
Ramli-5-10.4338
Ramli-5-10.1831
Ramli-5-10.2150	K03501
Ramli-5-10.3561	K06013
Ramli-5-10.3747
Ramli-5-10.1682
Ramli-5-10.1582	K00941
Ramli-5-10.2391	K06997
Ramli-5-10.2820	K04754
Ramli-5-10.3429	K10001
Ramli-5-10.4132	K14260
Ramli-5-10.2395	K00020
Ramli-5-10.4044	K03770
Ramli-5-10.2364	K00036
Ramli-5-10.1004	K03717
Ramli-5-10.4342	K02624
Ramli-5-10.817
Ramli-5-10.3897	K01872
Ramli-5-10.2037
Ramli-5-10.177	K03723
Ramli-5-10.1740
Ramli-5-10.3946	K10221
Ramli-5-10.3557
Ramli-5-10.3422	K01754
Ramli-5-10.2382
Ramli-5-10.1750	K02113
Ramli-5-10.1580	K02658
Ramli-5-10.1463	K13796
Ramli-5-10.2320	K00766
Ramli-5-10.4485	K07082
Ramli-5-10.1798	K00799
Ramli-5-10.3030	K03554
Ramli-5-10.118	K02037
Ramli-5-10.3067	K17686
Ramli-5-10.3686	K02204
Ramli-5-10.3824
Ramli-5-10.1746	K02114
Ramli-5-10.4465
Ramli-5-10.3949	K10219
Ramli-5-10.820	K02558
Ramli-5-10.3530
Ramli-5-10.3079	K02609
Ramli-5-10.85	K03752
Ramli-5-10.1540
Ramli-5-10.5	K03559
Ramli-5-10.215	K10773
Ramli-5-10.3500	K03585
Ramli-5-10.3416	K02004
Ramli-5-10.884	K00384
Ramli-5-10.655	K07157
Ramli-5-10.676	K03595
Ramli-5-10.3844	K01029
Ramli-5-10.434	K18850
Ramli-5-10.1805	K02067
Ramli-5-10.267	K01676
Ramli-5-10.1662
Ramli-5-10.4218	K03616
Ramli-5-10.858
Ramli-5-10.1501	K00858
Ramli-5-10.2541	K03551
Ramli-5-10.3834	K02437
Ramli-5-10.3465	K02535
Ramli-5-10.694	K06287
Ramli-5-10.844	K03183
Ramli-5-10.3455	K01929
Ramli-5-10.2857
Ramli-5-10.2510
Ramli-5-10.3157	K09913
Ramli-5-10.2527	K02996
Ramli-5-10.719	K02835
Ramli-5-10.1907	K05838
Ramli-5-10.2159
Ramli-5-10.672	K01207
Ramli-5-10.3342
Ramli-5-10.4019	K03086
Ramli-5-10.2396
Ramli-5-10.1979	K02483
Ramli-5-10.653	K01963
Ramli-5-10.265	K01679
Ramli-5-10.1578	K02660
Ramli-5-10.4219	K05973
Ramli-5-10.968	K02057
Ramli-5-10.3842
Ramli-5-10.4524	K00990
Ramli-5-10.1842	K02988
Ramli-5-10.3418
Ramli-5-10.493	K00334
Ramli-5-10.724	K01881
Ramli-5-10.2443	K03273
Ramli-5-10.2028	K01167
Ramli-5-10.1575	K07447
Ramli-5-10.133
Ramli-5-10.2815	K00265
Ramli-5-10.156
Ramli-5-10.303	K20862
Ramli-5-10.1760
Ramli-5-10.4227	K04082
Ramli-5-10.3162	K03558
Ramli-5-10.854	K01126
Ramli-5-10.2167
Ramli-5-10.2266	K06023
Ramli-5-10.1919	K04096
Ramli-5-10.1080	K04760
Ramli-5-10.2420	K05825
Ramli-5-10.1783	K02906
Ramli-5-10.310	K01995
Ramli-5-10.1675
Ramli-5-10.491	K00336
Ramli-5-10.1769
Ramli-5-10.4282	K09937
Ramli-5-10.873
Ramli-5-10.3839
Ramli-5-10.4285	K07101
Ramli-5-10.47
Ramli-5-10.1082
Ramli-5-10.2278	K01919
Ramli-5-10.4300	K07240
Ramli-5-10.967	K02057
Ramli-5-10.543	K06153
Ramli-5-10.2207	K02509
Ramli-5-10.2863	K01438
Ramli-5-10.697
Ramli-5-10.3918	K03625
Ramli-5-10.2929
Ramli-5-10.1076	K00942
Ramli-5-10.4572	K00969
Ramli-5-10.3519	K13875
Ramli-5-10.50	K00956
Ramli-5-10.2412	K01470
Ramli-5-10.3939	K01996
Ramli-5-10.3487	K01996
Ramli-5-10.1594	K03981
Ramli-5-10.1792
Ramli-5-10.424	K02622
Ramli-5-10.519	K00362
Ramli-5-10.366
Ramli-5-10.4150
Ramli-5-10.3922	K11752
Ramli-5-10.242	K00830
Ramli-5-10.954	K07007
Ramli-5-10.3381	K03071
Ramli-5-10.3303
Ramli-5-10.100	K06187
Ramli-5-10.3368
Ramli-5-10.753	K08310
Ramli-5-10.3393
Ramli-5-10.1037	K07402
Ramli-5-10.814	K02687
Ramli-5-10.2957	K01998
Ramli-5-10.1470	K01998
Ramli-5-10.4256	K00164
Ramli-5-10.270
Ramli-5-10.42	K02048
Ramli-5-10.3405
Ramli-5-10.978	K11960
Ramli-5-10.1519	K02035
Ramli-5-10.2871
Ramli-5-10.591
Ramli-5-10.870	K12339
Ramli-5-10.654	K02221
Ramli-5-10.2309
Ramli-5-10.3762	K05788
Ramli-5-10.1039	K07127
Ramli-5-10.3309
Ramli-5-10.3163	K00764
Ramli-5-10.129	K00796
Ramli-5-10.92	K03469
Ramli-5-10.1969	K20074
Ramli-5-10.2327	K02863
Ramli-5-10.4275
Ramli-5-10.1858	K00773
Ramli-5-10.1038
Ramli-5-10.712	K02346
Ramli-5-10.2821	K07323
Ramli-5-10.1836	K02952
Ramli-5-10.3816	K00287
Ramli-5-10.1693	K03520
Ramli-5-10.2841
Ramli-5-10.1009	K10823
Ramli-5-10.3098	K10823
Ramli-5-10.691	K03621
Ramli-5-10.2016	K00615
Ramli-5-10.3524
Ramli-5-10.3461	K01921
Ramli-5-10.4278	K03666
Ramli-5-10.4221	K03702
Ramli-5-10.2236	K03111
Ramli-5-10.32
Ramli-5-10.2214	K04485
Ramli-5-10.1926
Ramli-5-10.144	K07277
Ramli-5-10.4226	K13628
Ramli-5-10.4387	K00208
Ramli-5-10.21
Ramli-5-10.2287	K01638
Ramli-5-10.4407	K00088
Ramli-5-10.2544
Ramli-5-10.2261	K03284
Ramli-5-10.627	K01644
Ramli-5-10.720	K02493
Ramli-5-10.2138
Ramli-5-10.4138	K03635
Ramli-5-10.881	K03634
Ramli-5-10.2837	K02503
Ramli-5-10.340	K01247
Ramli-5-10.2812	K09941
Ramli-5-10.943	K02058
Ramli-5-10.986	K03188
Ramli-5-10.4290	K10804
Ramli-5-10.2131	K03610
Ramli-5-10.440	K13038
Ramli-5-10.4509	K01998
Ramli-5-10.2802	K02663
Ramli-5-10.3415	K02379
Ramli-5-10.176	K00991
Ramli-5-10.429	K01714
Ramli-5-10.1810
Ramli-5-10.2431	K10914
Ramli-5-10.3734	K01662
Ramli-5-10.1710	K02667
Ramli-5-10.4500
Ramli-5-10.530	K09889
Ramli-5-10.602	K10763
Ramli-5-10.3553	K02959
Ramli-5-10.4070	K09773
Ramli-5-10.1716	K06168
Ramli-5-10.4135	K03753
Ramli-5-10.2149	K03495
Ramli-5-10.3905
Ramli-5-10.2531	K09001
Ramli-5-10.1638
Ramli-5-10.2796	K17247
Ramli-5-10.1536	K02257
Ramli-5-10.1754	K02116
Ramli-5-10.3837
Ramli-5-10.899	K03500
Ramli-5-10.2365	K01810
Ramli-5-10.2038
Ramli-5-10.146	K00099
Ramli-5-10.2482
Ramli-5-10.4482	K02676
Ramli-5-10.18	K00074
Ramli-5-10.2317	K01658
Ramli-5-10.828	K07000
Ramli-5-10.158	K14441
Ramli-5-10.4071	K01007
Ramli-5-10.742	K03574
Ramli-5-10.1631	K02455
Ramli-5-10.1533
Ramli-5-10.704	K01749
Ramli-5-10.815	K01961
Ramli-5-10.3761	K08992
Ramli-5-10.1867	K01692
Ramli-5-10.157	K12573
Ramli-5-10.2480	K00249
Ramli-5-10.914
Ramli-5-10.4165	K02887
Ramli-5-10.2043	K22131
Ramli-5-10.2442	K01879
Ramli-5-10.3560	K01724
Ramli-5-10.3547	K09922
Ramli-5-10.3546	K06177
Ramli-5-10.932	K09808
Ramli-5-10.2213
Ramli-5-10.2367	K04077
Ramli-5-10.4236
Ramli-5-10.572
Ramli-5-10.4096
Ramli-5-10.3592
Ramli-5-10.2421
Ramli-5-10.2399	K07460
Ramli-5-10.1968
Ramli-5-10.4281	K04087
Ramli-5-10.2368	K04078
Ramli-5-10.2242	K00566
Ramli-5-10.4270	K06941
Ramli-5-10.3132	K08591
Ramli-5-10.3767	K02469
Ramli-5-10.4187	K05539
Ramli-5-10.1336
Ramli-5-10.1984	K07117
Ramli-5-10.1791	K07018
Ramli-5-10.599	K00950
Ramli-5-10.3152
Ramli-5-10.2060	K00324
Ramli-5-10.421	K02621
Ramli-5-10.4053
Ramli-5-10.4519
Ramli-5-10.495	K00332
Ramli-5-10.811
Ramli-5-10.3827	K01736
Ramli-5-10.2410	K07050
Ramli-5-10.1510	K00948
Ramli-5-10.4266	K06180
Ramli-5-10.3900	K01894
Ramli-5-10.2209	K00455
Ramli-5-10.4499	K07119
Ramli-5-10.4517	K05527
Ramli-5-10.2830	K01693
Ramli-5-10.3471	K00573
Ramli-5-10.78	K01507
Ramli-5-10.2937
Ramli-5-10.256
Ramli-5-10.4504
Ramli-5-10.2268	K06186
Ramli-5-10.2321	K01609
Ramli-5-10.522
Ramli-5-10.2941	K00135
Ramli-5-10.1507
Ramli-5-10.1563	K09989
Ramli-5-10.1847	K02931
Ramli-5-10.3126
Ramli-5-10.4269	K00940
Ramli-5-10.3791
Ramli-5-10.51	K05524
Ramli-5-10.4271	K02656
Ramli-5-10.4188	K09461
Ramli-5-10.4522	K01952
Ramli-5-10.4039	K00995
Ramli-5-10.1571	K00655
Ramli-5-10.4403	K03664
Ramli-5-10.3144	K07278
Ramli-5-10.3447
Ramli-5-10.2567	K01633
Ramli-5-10.3339
Ramli-5-10.1511	K02897
Ramli-5-10.2389	K00864
Ramli-5-10.3902
Ramli-5-10.4573	K00228
Ramli-5-10.647	K00133
Ramli-5-10.1846	K02954
Ramli-5-10.1873
Ramli-5-10.152	K02967
Ramli-5-10.4481	K03424
Ramli-5-10.3048
Ramli-5-10.2744	K06941
Ramli-5-10.3340
Ramli-5-10.907	K11753
Ramli-5-10.751	K06131
Ramli-5-10.2015	K00134
Ramli-5-10.374	K03686
Ramli-5-10.1929	K11712
Ramli-5-10.4130	K03564
Ramli-5-10.3156	K01940
Ramli-5-10.1020	K01075
Ramli-5-10.2441	K01878
Ramli-5-10.4220	K00832
Ramli-5-10.1659	K22003
Ramli-5-10.4170
Ramli-5-10.1500	K03705
Ramli-5-10.4026
Ramli-5-10.4030	K00090
Ramli-5-10.2974	K01875
Ramli-5-10.680	K03596
Ramli-5-10.223
Ramli-5-10.4359	K01255
Ramli-5-10.3688	K02335
Ramli-5-10.373	K04043
Ramli-5-10.134	K03624
Ramli-5-10.581	K01919
Ramli-5-10.642	K02020
Ramli-5-10.1868	K06991
Ramli-5-10.2601
Ramli-5-10.1936
Ramli-5-10.175	K01770
Ramli-5-10.865	K01873
Ramli-5-10.3452	K03586
Ramli-5-10.3408
Ramli-5-10.4344	K02046
Ramli-5-10.842	K03690
Ramli-5-10.2813
Ramli-5-10.258	K13292
Ramli-5-10.2033	K04744
Ramli-5-10.3903	K06911
Ramli-5-10.3127
Ramli-5-10.1833	K03040
Ramli-5-10.900	K11175
Ramli-5-10.3919	K00794
Ramli-5-10.1733	K02435
Ramli-5-10.523	K02303
Ramli-5-10.1116
Ramli-5-10.2440	K03820
Ramli-5-10.4569	K06287
Ramli-5-10.295	K03544
Ramli-5-10.3235
Ramli-5-10.2130	K03609
Ramli-5-10.3556	K02884
Ramli-5-10.3729
Ramli-5-10.3765	K04517
Ramli-5-10.3460	K01924
Ramli-5-10.677	K03685
Ramli-5-10.4073	K14393
Ramli-5-10.2156	K00102
Ramli-5-10.2507	K03701
Ramli-5-10.4261
Ramli-5-10.2513	K02837
Ramli-5-10.1767
Ramli-5-10.430	K07287
Ramli-5-10.2193	K03320
Ramli-5-10.2835	K01523
Ramli-5-10.3678	K03657
Ramli-5-10.3716	K16267
Ramli-5-10.383	K03924
Ramli-5-10.2568
Ramli-5-10.2135	K06131
Ramli-5-10.3914	K03560
Ramli-5-10.2448
Ramli-5-10.1884
Ramli-5-10.2196	K11472
Ramli-5-10.1472
Ramli-5-10.2953
Ramli-5-10.2538	K06217
Ramli-5-10.3558	K02227
Ramli-5-10.2845	K03282
Ramli-5-10.2825
Ramli-5-10.3529
Ramli-5-10.365
Ramli-5-10.1757	K09158
Ramli-5-10.236
Ramli-5-10.1579	K02659
Ramli-5-10.767	K17226
Ramli-5-10.2343	K02453
Ramli-5-10.3766	K14170
Ramli-5-10.2006	K03775
Ramli-5-10.2277	K00147
Ramli-5-10.1865
Ramli-5-10.1931	K11206
Ramli-5-10.460	K03572
Ramli-5-10.2311	K01783
Ramli-5-10.120
Ramli-5-10.1561
Ramli-5-10.492	K00335
Ramli-5-10.2348	K02459
Ramli-5-10.2772
Ramli-5-10.1870
Ramli-5-10.570
Ramli-5-10.2873
Ramli-5-10.1516	K02034
Ramli-5-10.2119	K02342
Ramli-5-10.606	K03980
Ramli-5-10.766	K17227
Ramli-5-10.1095
Ramli-5-10.2526	K02871
Ramli-5-10.4277	K03977
Ramli-5-10.1874	K07095
Ramli-5-10.3997
Ramli-5-10.86	K03750
Ramli-5-10.67	K01652
Ramli-5-10.4411	K01563
Ramli-5-10.4411	K11991
Ramli-5-10.348
Ramli-5-10.1717
Ramli-5-10.2044	K22025
Ramli-5-10.3552	K03823
Ramli-5-10.3143	K00075
Ramli-5-10.487	K00340
Ramli-5-10.4035	K22342
Ramli-5-10.4394	K02519
Ramli-5-10.3821	K07058
Ramli-5-10.455	K07088
Ramli-5-10.2136
Ramli-5-10.1633
Ramli-5-10.4069	K03386
Ramli-5-10.1781	K02892
Ramli-5-10.2294
Ramli-5-10.4223	K13643
Ramli-5-10.2581
Ramli-5-10.2938
Ramli-5-10.4483	K02341
Ramli-5-10.649	K06173
Ramli-5-10.3448	K01419
Ramli-5-10.1539
Ramli-5-10.2197	K11473
Ramli-5-10.3376	K21029
Ramli-5-10.4251	K00382
