id	name	formula	charge	inchikey	smiles	deltag	kegg id
cpd00390_c0	CDP-glucose_c0	C15H23N3O16P2	-2	CGPHZDRCVSLMCF-JZMIEXBBSA-L	N=c1ccn(C2OC(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c([O-])n1	-710.16	C00501
cpd00897_c0	CDP-4-dehydro-6-deoxy-D-glucose_c0	C15H21N3O15P2	-2	PUBYMNIINUUJLL-JPHISPRKSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc(=N)nc3[O-])C(O)C2O)C(O)C(O)C1=O	-667.37	C01219
cpd02333_c0	Quinolinate_c0	C7H3NO4	-2	GJAWHXHKYYXBSV-UHFFFAOYSA-L	O=C([O-])c1cccnc1C(=O)[O-]	-119.77	C03722
cpd00095_c0	Glycerone-phosphate_c0	C3H5O6P	-2	GNGACRATGGDKBX-UHFFFAOYSA-L	O=C(CO)COP(=O)([O-])[O-]	-320.66	C00111
cpd03470_c0	Iminoaspartate_c0	C4H3NO4	-2	NMUOATVLLQEYHI-UHFFFAOYSA-L	N=C(CC(=O)[O-])C(=O)[O-]	-173.6	C05840
cpd00020_c0	Pyruvate_c0	C3H3O3	-1	LCTONWCANYUPML-UHFFFAOYSA-M	CC(=O)C(=O)[O-]	-112.69	C00022
cpd15685_c0	CDP-1,2-diisotetradecanoylglycerol_c0	C40H71N3O15P2	-2			-647.7	
cpd15691_c0	Diisotetradecanoylphosphatidylserine_c0	C34H64NO10P	-2			-431.98	
cpd00817_c0	D-Arabinose5-phosphate_c0	C5H9O8P	-2	PPQRONHOSHZGFQ-WDCZJNDASA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C01112
cpd00171_c0	D-Ribulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-UHNVWZDZSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00199
cpd12232_c0	Nucleoside phosphate_c0	C5H9O7PR	-1				
cpd00354_c0	NDP_c0	C5H9O10P2R	-2				C00454
cpd11585_e0	L-alanylglycine_e0	C5H10N2O3	0	CXISPYVYMQWFLE-VKHMYHEASA-N	CC(N)C(O)=NCC(=O)O	-118.5	
cpd11585_c0	L-alanylglycine_c0	C5H10N2O3	0	CXISPYVYMQWFLE-VKHMYHEASA-N	CC(N)C(O)=NCC(=O)O	-118.5	
cpd00232_c0	Neu5Ac_c0	C11H18NO9	-1	SQVRNKJHWKZAKO-LUWBGTNYSA-M	CC([O-])=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	-326.4	C00270
cpd00492_c0	N-Acetyl-D-mannosamine_c0	C8H15NO6	0	OVRNDRQMDRJTHS-ZTVVOAFPSA-N	CC(O)=NC1C(O)OC(CO)C(O)C1O	-212.63	C00645
cpd00236_c0	D-Erythrose4-phosphate_c0	C4H7O7P	-2	NGHMDNPXVRFFGS-IUYQGCFVSA-L	O=CC(O)C(O)COP(=O)([O-])[O-]	-355.62	C00279
cpd02147_c0	4-Phosphoerythronate_c0	C4H6O8P	-3	ZCZXOHUILRHRQJ-UHFFFAOYSA-K	O=C([O-])C(O)C(O)COP(=O)([O-])[O-]	-408.32	C03393
cpd11582_e0	ala-L-Thr-L_e0	C7H14N2O4	0			-155.11	
cpd11582_c0	ala-L-Thr-L_c0	C7H14N2O4	0			-155.11	
cpd00017_c0	S-Adenosyl-L-methionine_c0	C15H23N6O5S	1	MEFKEPWMEQBLKI-AIRLBKTGSA-O	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-66.63	C00019
cpd11767_c0	tRNA uridine_c0	C19H26N2O21P3R2	-3				C00868
cpd00147_c0	5-Methylthioadenosine_c0	C11H15N5O3S	0	WUUGFSXJNOTRMR-IOSLPCCCSA-N	CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	1.27	C00170
cpd12564_c0	tRNA 3-(3-amino-3-carboxypropyl)-uridine_c0	C23H32N3O23P3R2	-4				C04510
cpd00012_e0	PPi_e0	HO7P2	-3	XPPKVPWEQAFLFU-UHFFFAOYSA-L	O=P([O-])([O-])OP(=O)(O)O	-480.93	C00013
cpd00067_e0	H+_e0	H	1	GPRLSGONYQIRFK-UHFFFAOYSA-N	[H+]	-9.53	C00080
cpd00258_c0	D-Ribulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	O=C(CO)C(O)C(O)CO	-181	C00309
cpd02654_c0	4-Methyl-5--2-phosphoethyl-thiazole_c0	C6H8NO4PS	-2	OCYMERZCMYJQQO-UHFFFAOYSA-L	Cc1ncsc1CCOP(=O)([O-])[O-]	-219.61	C04327
cpd02894_c0	4-Amino-2-methyl-5-diphosphomethylpyrimidine_c0	C6H9N3O7P2	-2	AGQJQCFEPUVXNK-UHFFFAOYSA-L	Cc1ncc(COP(=O)(O)OP(=O)([O-])[O-])c(=N)[nH]1	-412.04	C04752
cpd00793_c0	Thiamine phosphate_c0	C12H16N4O4PS	-1	HZSAJDVWZRBGIF-UHFFFAOYSA-M	Cc1ncc(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c(=N)[nH]1	-160.32	C01081
cpd00064_c0	Ornithine_c0	C5H13N2O2	1	AHLPHDHHMVZTML-BYPYZUCNSA-O	NC(CCC[NH3+])C(=O)O	-85.66	C00077
cpd00118_c0	Putrescine_c0	C4H14N2	2	KIDHWZJUCRJVML-UHFFFAOYSA-P	[NH3+]CCCC[NH3+]	-6.02	C00134
cpd00135_c0	Homocysteine_c0	C4H9NO2S	0	FFFHZYDWPBMWHY-VKHMYHEASA-N	NC(CCS)C(=O)O	-81.774	C00155
cpd00424_c0	Cystathionine_c0	C7H14N2O4S	0	ILRYLPWNYFXEMH-RFZPGFLSSA-N	NC(CCSCC(N)C(=O)O)C(=O)O	-154.91	C00542
cpd11586_e0	ala-L-glu-L_e0	C8H13N2O5	-1			-194.9	
cpd11586_c0	ala-L-glu-L_c0	C8H13N2O5	-1			-194.9	
cpd02210_c0	Indoleglycerol phosphate_c0	C11H12NO6P	-2	NQEQTYPJSIEPHW-MNOVXSKESA-L	O=P([O-])([O-])OCC(O)C(O)c1c[nH]c2ccccc12	-267.57	C03506
cpd00102_c0	Glyceraldehyde3-phosphate_c0	C3H5O6P	-2	LXJXRIRHZLFYRP-VKHMYHEASA-L	O=CC(O)COP(=O)([O-])[O-]	-319.2	C00118
cpd00359_c0	indol_c0	C8H7N	0	SIKJAQJRHWYJAI-UHFFFAOYSA-N	c1ccc2[nH]ccc2c1	54.41	C00463
cpd03002_c0	Lipid A disaccharide_c0	C68H127N2O20P	-2	HLDJGHAAKRKPAV-QDORLFPLSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)C1N=C([O-])CC(O)CCCCCCCCCCC	-727.26	C04932
cpd02993_c0	Lipid IV(A)_c0	C68H126N2O23P2	-4	KVJWZTLXIROHIL-QDORLFPLSA-J	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(COC2OC(CO)C(OP(=O)([O-])[O-])C(OC(=O)CC(O)CCCCCCCCCCC)C2N=C([O-])CC(O)CCCCCCCCCCC)OC(OP(=O)(O)O)C1N=C([O-])CC(O)CCCCCCCCCCC	-939.76	C04919
cpd02730_c0	3-Deoxy-D-manno-octulosonate8-phosphate_c0	C8H12O11P	-3	RTNBXJBOAIDPME-SHUUEZRQSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-505.48	C04478
cpd12225_c0	Dihydrolipolprotein_c0	CH3RS2	0				C02972
cpd12005_c0	Lipoylprotein_c0	CHRS2	0				C02051
cpd15605_c0	Gly-Phe_c0	C11H14N2O3	0				
cpd00066_c0	L-Phenylalanine_c0	C9H11NO2	0	COLNVLDHVKWLRT-QMMMGPOBSA-N	NC(Cc1ccccc1)C(=O)O	-51.05	C00079
cpd01977_c0	4-Phospho-L-aspartate_c0	C4H6NO7P	-2	IXZNKTPIYKDIGG-REOHCLBHSA-L	NC(CC(=O)OP(=O)([O-])O)C(=O)[O-]	-380.65	C03082
cpd15523_c0	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0	C31H56O8P	-1			-319.98	
cpd15422_c0	CDP-1,2-ditetradec-7-enoylglycerol_c0	C40H67N3O15P2	-2			-599.36	
cpd02065_c0	3-Hydroxy-L-kynurenine_c0	C10H12N2O4	0	VCKPUUFAIGNJHC-LURJTMIESA-N	Nc1c(O)cccc1C(=O)CC(N)C(=O)O	-116.42	C03227
cpd00035_c0	L-Alanine_c0	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041
cpd00483_c0	3-Hydroxyanthranilate_c0	C7H6NO3	-1	WJXSWCUQABXPFS-UHFFFAOYSA-M	Nc1c([O-])cccc1C(=O)O	-88.47	C00632
cpd00007_c0	O2_c0	O2	0	MYMOFIZGZYHOMD-UHFFFAOYSA-N	O=O	3.9197	C00007
cpd00493_c0	Pyridoxamine phosphate_c0	C8H12N2O5P	-1	ZMJGSOSNSPKHNH-UHFFFAOYSA-M	Cc1ncc(COP(=O)(O)O)c(CN)c1[O-]	-244.68	C00647
cpd00016_c0	Pyridoxal phosphate_c0	C8H8NO6P	-2	NGVDGCNFYWLIFO-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])O)c(C=O)c1[O-]	-272	C00018
cpd00025_c0	H2O2_c0	H2O2	0	MHAJPDPJQMAIIY-UHFFFAOYSA-N	OO	-32.05	C00027
cpd03205_c0	Phytoene_c0	C40H64	0	YVLPJIGOMTXXLP-KEKOKYSKSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	230.58	C05413
cpd11502_c0	6-methyl-trans-oct-2-enoyl-ACP_c0	C20H35N2O8PRS	-1				
cpd11464_c0	Butyryl-ACP_c0	C15H28N2O8PRS	-2				C05745
cpd11486_c0	3-Oxohexanoyl-[acp]_c0	C17H30N2O9PRS	-2				C05746
cpd00119_c0	L-Histidine_c0	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135
cpd00581_c0	Urocanate_c0	C6H5N2O2	-1	LOIYMIARKYCTBW-OWOJBTEDSA-M	O=C([O-])C=Cc1cnc[nH]1	-26.85	C00785
cpd15045_c0	3-Hydroxy-OPC8-CoA_c0	C39H61N7O19P3S	-3	PDDHCVXPABQISO-VKZQHDIOSA-J	CCC=CCC1C(=O)CCC1CCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-797.75	C16329
cpd15046_c0	3-Oxo-OPC8-CoA_c0	C39H59N7O19P3S	-3	YYCCMACTOAJGGW-OZVHGMPNSA-J	CCC=CCC1C(=O)CCC1CCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-789.73	C16330
cpd15423_c0	CDP-1,2-ditetradecanoylglycerol_c0	C40H71N3O15P2	-2			-644.08	
cpd15553_c0	phosphatidylserine ditetradecanoyl_c0	C34H64NO10P	-2			-428.36	
cpd15418_c0	CDP-1,2-dihexadec-9-enoylglycerol_c0	C44H75N3O15P2	-2			-592.88	
cpd15556_c0	phosphatidylserine dihexadec-9-enoyl_c0	C38H68NO10P	-2			-377.16	
cpd00018_c0	AMP_c0	C10H12N5O7P	-2	UDMBCSSLTHHNCD-KQYNXXCUSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O	-257.85	C00020
cpd02090_c0	Glycerophosphoglycerol_c0	C6H14O8P	-1	LLCSXHMJULHSJN-UHFFFAOYSA-M	O=P([O-])(OCC(O)CO)OCC(O)CO	-383.36	C03274
cpd00100_c0	Glycerol_c0	C3H8O3	0	PEDCQBHIVMGVHV-UHFFFAOYSA-N	OCC(O)CO	-116.18	C00116
cpd01646_c0	2-Isopropylmalate_c0	C7H10O5	-2	BITYXLXUCSKTJS-UHFFFAOYSA-L	CC(C)C(O)(CC(=O)[O-])C(=O)[O-]	-201.18	C02504
cpd00022_c0	Acetyl-CoA_c0	C23H34N7O17P3S	-4	ZSLZBFCDCINBPY-ZSJPKINUSA-J	CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-785.83	C00024
cpd00788_c0	N-Acetyl-beta-alanine_c0	C5H8NO3	-1	LJLLAWRMBZNPMO-UHFFFAOYSA-M	CC([O-])=NCCC(=O)O	-115.71	C01073
cpd00029_c0	Acetate_c0	C2H3O2	-1	QTBSBXVTEAMEQO-UHFFFAOYSA-M	CC(=O)[O-]	-88.29	C00033
cpd00085_c0	beta-Alanine_c0	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099
cpd00219_c0	Prephenate_c0	C10H8O6	-2	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254
cpd00868_c0	p-hydroxyphenylpyruvate_c0	C9H7O4	-1	KKADPXVIOXHVKN-UHFFFAOYSA-M	O=C(O)C(=O)Cc1ccc([O-])cc1	-115.3	C01179
cpd02626_c0	1-Pyrroline-4-hydroxy-2-carboxylate_c0	C5H6NO3	-1	AOMLMYXPXUTBQH-UHFFFAOYSA-M	O=C([O-])C1=NCC(O)C1	-100.55	C04282
cpd00340_c0	2,5-Dioxopentanoate_c0	C5H5O4	-1	VHKNBDIQDAXGBL-UHFFFAOYSA-M	O=CCCC(=O)C(=O)[O-]	-136.2	C00433
cpd00652_c0	D-Mucic acid_c0	C6H8O8	-2	DSLZVSRJTYRBFB-DUHBMQHGSA-L	O=C([O-])C(O)C(O)C(O)C(O)C(=O)[O-]	-311.88	C00879
cpd00515_c0	5-Dehydro-4-deoxy-D-glucarate_c0	C6H6O7	-2	QUURPCHWPQNNGL-ZAFYKAAXSA-L	O=C([O-])C(=O)CC(O)C(O)C(=O)[O-]	-263.36	C00679
cpd11472_c0	Hexanoyl-ACP_c0	C17H31N2O8PRS	-2				C05749
cpd11490_c0	3-oxooctanoyl-acp_c0	C19H34N2O9PRS	-2				C05750
cpd15529_c0	phosphatidylethanolamine ditetradecanoyl_c0	C33H66NO8P	0			-347.71	
cpd00655_c0	Dephospho-CoA_c0	C21H33N7O13P2S	-2	KDTSHFARGAKYJN-IBOSZNHHSA-L	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C([O-])=NCCC([O-])=NCCS	-539.494	C00882
cpd01795_c0	2-Deoxy-D-gluconate_c0	C6H11O6	-1	PALQXFMLVVWXFD-KODRXGBYSA-M	O=C([O-])CC(O)C(O)C(O)CO	-230.62	C02782
cpd02441_c0	3-Dehydro-2-deoxy-D-gluconate_c0	C6H9O6	-1	CNLFCQPCBQQMHK-XINAWCOVSA-M	O=C([O-])CC(=O)C(O)C(O)CO	-222.6	C03926
cpd01775_c0	Phosphoribosyl-ATP_c0	C15H20N5O20P4	-5	RKNHJBVBFHDXGR-KEOHHSTQSA-I	N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-1015.22	C02739
cpd00103_c0	PRPP_c0	C5H9O14P3	-4	PQGCEDQWHSBAJP-TXICZTDVSA-J	O=P([O-])([O-])OCC1OC(OP(=O)(O)OP(=O)([O-])[O-])C(O)C1O	-814.62	C00119
cpd00858_c0	L-Glutamate5-semialdehyde_c0	C5H9NO3	0	KABXUUFDPUOJMW-BYPYZUCNSA-N	NC(CCC=O)C(=O)O	-111.43	C01165
cpd02431_c0	1-Pyrroline-5-carboxylate_c0	C5H6NO2	-1	DWAKNKKXGALPNW-BYPYZUCNSA-M	O=C([O-])C1CCC=N1	-59.27	C03912
cpd00498_c0	2-Aceto-2-hydroxybutanoate_c0	C6H9O4	-1	VUQLHQFKACOHNZ-LURJTMIESA-M	CCC(O)(C(C)=O)C(=O)[O-]	-151.56	C00659
cpd10162_c0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate_c0	C6H9O4	-1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463
cpd11514_c0	12-methyl-trans-tetra-dec-2-enoyl-ACP_c0	C26H47N2O8PRS	-1				
cpd11515_c0	12-methyl-tetra-decanoyl-ACP_c0	C26H49N2O8PRS	-2				
cpd00203_c0	1,3-Bisphospho-D-glycerate_c0	C3H4O10P2	-4	LJQLQCAXBUHEAZ-UWTATZPHSA-J	O=C(OP(=O)([O-])[O-])C(O)COP(=O)([O-])[O-]	-586.8	C00236
cpd00001_e0	H2O_e0	H2O	0	XLYOFNOQVPJJNP-UHFFFAOYSA-N	O	-56.687	C00001
cpd00282_c0	S-Dihydroorotate_c0	C5H5N2O4	-1	UFIVEPVSAGBUSI-REOHCLBHSA-M	O=C(O)C1CC([O-])=NC(O)=N1	-151.52	C00337
cpd15500_c0	Menaquinone 8_c0	C51H72O2	0	PTWSIIUEOFZCHW-NTCAYCPXSA-N	CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O	206.06	
cpd00247_c0	Orotate_c0	C5H3N2O4	-1	PXQPEWDEAKTCGB-UHFFFAOYSA-M	O=C(O)c1cc([O-])nc(O)n1	-142.48	C00295
cpd15499_c0	Menaquinol 8_c0	C51H74O2	0	OIEZRVBFVPGODT-WQWYCSGDSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O	180.271	
cpd11538_c0	13-methyl-3-hydroxy-tetra-decanoyl-ACP_c0	C26H49N2O9PRS	-1				
cpd15557_c0	phosphatidylserine dioctadecanoyl_c0	C42H80NO10P	-2			-415.4	
cpd15533_c0	phosphatidylethanolamine dioctadecanoyl_c0	C41H82NO8P	0			-334.75	
cpd01357_c0	(R)-Mandelate_c0	C8H7O3	-1	IWYDHOAUDWTVEP-SSDOTTSWSA-M	O=C([O-])C(O)c1ccccc1	-87.92	C01983
cpd01447_c0	Benzoylformate_c0	C8H5O3	-1	FAQJJMHZNSSFSM-UHFFFAOYSA-M	O=C([O-])C(=O)c1ccccc1	-78.99	C02137
cpd00299_c0	dUMP_c0	C9H11N2O8P	-2	JSRLJPSBLDHEIO-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)([O-])O)O1	-357.93	C00365
cpd02857_c0	DAHP_c0	C7H10O10P	-3	PJWIPEXIFFQAQZ-PUFIMZNGSA-K	O=C([O-])C(=O)CC(O)C(O)C(O)COP(=O)([O-])[O-]	-469.06	C04691
cpd00699_c0	5-Dehydroquinate_c0	C7H9O6	-1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944
cpd11468_c0	Dodecanoyl-ACP_c0	C23H44N2O8PRS	-2				C05223
cpd11469_c0	(2E)-Dodecenoyl-[acp]_c0	C23H41N2O8PRS	-2				C05758
cpd00058_e0	Cu2+_e0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070
cpd00058_c0	Cu2+_c0	Cu	2	JPVYNHNXODAKFH-UHFFFAOYSA-N	[Cu+2]		C00070
cpd01489_c0	beta-Alanopine_c0	C6H10NO4	-1	OAWHMSFCLIYBHE-SCSAIBSYSA-M	CC(NCCC(=O)[O-])C(=O)O	-155.58	C02207
cpd00802_c0	D-fructose-1-phosphate_c0	C6H11O9P	-2	RHKKZBWRNHGJEZ-ARQDHWQXSA-L	O=P([O-])([O-])OCC1(O)OC(CO)C(O)C1O	-431.67	C01094
cpd00641_c0	L-Histidinol_c0	C6H12N3O	1	ZQISRDCJNBUVMM-YFKPBYRVSA-O	[NH3+]C(CO)Cc1cnc[nH]1	-2.41	C00860
cpd00426_c0	Homogentisate_c0	C8H7O4	-1	IGMNYECMUMZDDF-UHFFFAOYSA-M	O=C(O)Cc1cc([O-])ccc1O	-128.84	C00544
cpd00763_c0	4-Maleylacetoacetate_c0	C8H6O6	-2	GACSIVHAIFQKTC-UPHRSURJSA-L	O=C([O-])C=CC(=O)CC(=O)CC(=O)[O-]	-197.26	C01036
cpd15687_c0	CDP-1,2-dianteisopentadecanoylglycerol_c0	C42H75N3O15P2	-2			-644.46	
cpd15693_c0	Dianteisopentadecanoylphosphatidylserine_c0	C36H68NO10P	-2			-428.74	
cpd11549_c0	4-methyl-pentanoyl-ACP_c0	C17H31N2O8PRS	-1				
cpd11550_c0	6-methyl-3-oxo-heptanoyl-ACP_c0	C19H33N2O9PRS	-1				
cpd00626_c0	dTDPglucose_c0	C16H24N2O16P2	-2	YSYKRGRSMLTJNL-URARBOGNSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1[O-]	-723.12	C00842
cpd08286_c0	2-C-methyl-D-erythritol4-phosphate_c0	C5H11O7P	-2	XMWHRVNVKDKBRG-UHNVWZDZSA-L	CC(O)(CO)C(O)COP(=O)([O-])[O-]	-366.71	C11434
cpd00810_c0	Orotidylic acid_c0	C10H10N2O11P	-3	KYOBSHFOBAOFBF-XVFCMESISA-K	O=C([O-])c1cc([O-])nc(=O)n1C1OC(COP(=O)([O-])O)C(O)C1O	-479.18	C01103
cpd02893_c0	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0	C9H12N3O9P	-2	XFVULMDJZXYMSG-ZIYNGMLESA-L	Nc1c(C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-378.85	C04751
cpd02140_c0	AIR_c0	C8H13N3O7P	-1	PDACUKOKVHBVHJ-XVFCMESISA-M	Nc1cncn1C1OC(COP(=O)([O-])O)C(O)C1O	-297.44	C03373
cpd09846_c0	Cyromazine_c0	C6H10N6	0	LVQDKIWDGQRHTE-UHFFFAOYSA-O	N=c1[nH]c(=[NH2+])[nH]c(=NC2CC2)[nH]1	86.04	C14147
cpd09847_c0	N-Cyclopropylammeline_c0	C6H9N5O	0	YWSPFJMRXWALBW-UHFFFAOYSA-N	N=c1nc(O)[nH]c(=NC2CC2)[nH]1	42.3	C14148
cpd01061_c0	Geranial_c0	C10H16O	0	WTEVQBCEXWBHNA-JXMROGBWSA-N	CC(C)=CCCC(C)=CC=O	17.34	C01499
cpd15165_c0	Geranic acid_c0	C10H15O2	-1	ZHYZQXUYZJNEHD-VQHVLOKHSA-M	CC(C)=CCCC(C)=CC(=O)[O-]	-35.36	C16461
cpd11554_c0	8-methyl-3-oxo-nonanoyl-ACP_c0	C21H37N2O9PRS	-1				
cpd11555_c0	8-methyl-3-hydroxy-nonanoyl-ACP_c0	C21H39N2O9PRS	-1				
cpd00071_c0	Acetaldehyde_c0	C2H4O	0	IKHGUXGNUITLKF-UHFFFAOYSA-N	CC=O	-33.4	C00084
cpd02691_c0	2-methyl-3-hydroxy-butyryl-CoA_c0	C26H40N7O18P3S	-4	PEKYNTFSOBAABV-LQUDNSJZSA-J	CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.82	C04405
cpd02124_c0	2-Methylacetoacetyl-CoA_c0	C26H38N7O18P3S	-4	NHNODHRSCRALBF-UHFFFAOYSA-J	CC(=O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.8	C03344
cpd00053_c0	L-Glutamine_c0	C5H10N2O3	0	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N=C(O)CCC(N)C(=O)O	-121.69	C00064
cpd00216_c0	Chorismate_c0	C10H8O6	-2	WTFXTQVDAKGDEY-HTQZYQBOSA-L	C=C(OC1C=C(C(=O)[O-])C=CC1O)C(=O)[O-]	-169.49	C00251
cpd00093_c0	Anthranilate_c0	C7H6NO2	-1	RWZYAGGXGHYGMB-UHFFFAOYSA-M	Nc1ccccc1C(=O)[O-]	-48.99	C00108
cpd15746_c0	Palmitoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C119H232O135P24	-24			-6875	
cpd15764_c0	Palmitoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine_c0	C311H544N24O255P24	-24			-10542.9	
cpd11588_c0	gly-pro-L_c0	C7H12N2O3	0			-93.95	
cpd00129_c0	L-Proline_c0	C5H9NO2	0	ONIBWKKTOPOVIA-BYPYZUCNSA-N	O=C(O)C1CCCN1	-62.54	C00148
cpd00760_c0	2-Methylbutyryl-CoA_c0	C26H40N7O17P3S	-4	LYNVNYDEQMMNMZ-UHFFFAOYSA-J	CCC(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-782.78	C01033
cpd02125_c0	Tiglyl-CoA_c0	C26H38N7O17P3S	-4	PMWATMXOQQZNBX-DKBZLLMOSA-J	CC=C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-762.53	C03345
cpd11341_c0	gamma-glutamyl-gamma-butyraldehyde_c0	C9H16N2O4	0	JZNLEPLZUABCSQ-ZETCQYMHSA-N	NC(CCC(O)=NCCCC=O)C(=O)O	-138.77	C15700
cpd11408_c0	gamma-Glutamyl-GABA_c0	C9H15N2O5	-1	MKYPKZSGLSOGLL-LURJTMIESA-M	NC(CCC([O-])=NCCCC(=O)O)C(=O)O	-191.47	C15767
cpd01017_e0	Cys-Gly_e0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419
cpd01017_c0	Cys-Gly_c0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419
cpd11570_c0	3-Oxooctodecanoyl-ACP_c0	C29H53N2O9PRS	-1				
cpd11571_c0	3-Hydroxyoctodecanoyl-ACP_c0	C29H55N2O9PRS	-1				
cpd01306_c0	Cycloartenol_c0	C30H50O	0	HVXLSFNCWWWDPA-COENLIPYSA-N	C=C(C)CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C		C01902
cpd00019_c0	S-Adenosyl-homocysteine_c0	C14H20N6O5S	0	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	-76.11	C00021
